OC,B2_S2_veg,B3_S2_veg,B4_S2_veg,B8_S2_veg,B5_S2_veg,B6_S2_veg,B7_S2_veg,B8A_S2_veg,B11_S2_veg,B12_S2_veg,B2_S2_bare,B3_S2_bare,B4_S2_bare,B8_S2_bare,B5_S2_bare,B6_S2_bare,B7_S2_bare,B8A_S2_bare,B11_S2_bare,B12_S2_bare
5.4,0.6201335507627501,0.5754272924348429,0.6067647292077646,0.4848786850805896,0.5333133303217934,0.5274239179790667,0.5123804121570633,0.5464156450802818,0.6324814126499977,0.7491147396832607,0.44205653021442487,0.6156989637233437,0.8037392888337613,0.8712287342701959,0.7191790657148074,0.6796363843906792,0.683912214913629,0.7338155544863691,0.7223602906226656,0.6887790594579357
39.6,0.340655016752335,0.2929697037143866,0.21461663179674514,0.40377031960325105,0.2422362479850071,0.3671393028909569,0.3578908501749336,0.36441298291212376,0.32877424584378945,0.395669470294563,0.14095064049011413,0.10937391037531907,0.12565549577398016,0.18392275975958272,0.17746002847068443,0.17860904576845416,0.15912364207993424,0.15651854811746202,0.1107863108576086,0.0997331053892705
81.2,0.8727433266396917,0.870906640109107,0.9999999999999999,0.871949907011985,1.0,0.8712408689683113,0.850362806164051,0.9180178333734986,0.40513641588798155,0.36779473807412844,0.0,0.10233755003556544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231634513519765
5.0,0.3421202953466884,0.2428046463616408,0.2758735350987721,0.11491123088579688,0.18223053980854326,0.1298288433028713,0.1182364391142354,0.131061105993482,0.3130550361534985,0.4336677984441465,0.5388579086605401,0.7272625838575155,0.8828760962811677,0.9571253934126502,0.8600318389474,0.8203428612937205,0.8539470795387685,0.8777618305919574,0.9145741382042054,0.8102092872049722
8.2,0.1939820727075948,0.09329459472656801,0.11133124860635896,0.16379020870643332,0.07650187245485524,0.2419449681833727,0.2712210916911878,0.27855242917213785,0.193863946319446,0.2510154479865415,0.47113385315139694,0.6646605949873781,0.8746957254910874,0.9570869680998417,1.0,1.0,1.0000000000000002,1.0,0.7624725560761414,0.6485811846119569
18.3,0.32570750395830317,0.27901222230676026,0.21600075963439394,0.3831751963080313,0.2620685021092976,0.3648484291796075,0.3500286632183983,0.3495841206849565,0.33943987550458876,0.3513391433144513,0.3204660957950432,0.4210030823302977,0.48517889555253224,0.5745312558643283,0.534904952941823,0.5008172011767695,0.49536265357560016,0.5567285344989275,0.4947964056947556,0.4751201480423939
35.7,0.3678671164745322,0.32462074283190046,0.46086940440893787,0.3078226167516186,0.3836100823161625,0.30836390337543024,0.3101389171260378,0.3758994952691336,0.4726086616583721,0.4944980663488313,0.18679598301308825,0.1556704068397049,0.14589038649491992,0.17795924057284118,0.16062093038509895,0.1767696945483599,0.17290790294109915,0.17066999926606696,0.13685747266924686,0.06619281885267148
36.1,0.4396703252295604,0.3218612700615374,0.3709544400737016,0.25820102631216424,0.31458638673095135,0.2586754539989552,0.25115563295549015,0.2853317237200985,0.24115606398830722,0.28883005631012665,0.12125452520189356,0.0,0.17230081857825197,0.07388919569565022,0.015359278411740118,0.07439903284889282,0.12243016097445314,0.12025247294641472,0.1240985944184152,0.024757089530183407
19.6,0.3036159034608529,0.25483447137927073,0.27380338912165136,0.2648113548698168,0.260531685369039,0.2725519157636442,0.262386984077142,0.29053894265527636,0.3700326123452783,0.3858499623532735,0.3287997772208298,0.5041716062985537,0.6095261597607584,0.711932400045038,0.6485359579782624,0.6504236474671949,0.666999095451791,0.7356885514609341,0.6359530114755212,0.5555054401942374
4.2,0.44044512262004276,0.36991754513668473,0.4112086615391346,0.28767521352803405,0.3836100823161625,0.3239462185958257,0.3135153164325254,0.35945801679733524,0.4272472531843595,0.468840642373204,0.5783370463195023,0.727188198812629,0.8919591436045802,0.9864260348472909,0.8964099636759446,0.8904708289446601,0.9098543062642157,0.9015502295579276,0.8989686365934069,0.8207350286673001
15.6,0.42746650672417796,0.37084134394273016,0.4054224950646881,0.3306606454057033,0.3736806494813743,0.33791016002490987,0.31901643558830983,0.3830616735623279,0.3711108005969471,0.37002154906855633,0.35952079272254706,0.47119206683496295,0.4982882698591542,0.5701226214284563,0.5346762656247506,0.536275949380224,0.5446416496149082,0.5887153726340852,0.5357340636623587,0.512478573409658
9.0,0.22031530911529382,0.2037598100392571,0.18306868823302855,0.38258110621297703,0.1755776534870771,0.39374132208563545,0.42167103307448406,0.4445077579003557,0.2545502165608349,0.24782885928043275,0.37028717627401847,0.508912258190491,0.6478912112425441,0.7450257092151047,0.6476158904002738,0.6327030939495981,0.6358596281692119,0.7027701892731615,0.5935266290939545,0.4192905241046301
20.6,0.6596459388614977,0.5860563727355006,0.5735200554504657,0.3752647575423611,0.47275875902380876,0.46637404718926473,0.4384420907725659,0.44662037527111553,0.5740449770902093,0.7456874146534299,0.36389358813700917,0.443786001199459,0.4118632152818593,0.5095571795462954,0.4786106447741403,0.4448959949359468,0.4524515012865662,0.4547216355288801,0.4073312057219165,0.4938266412654533
10.8,0.3542033366117897,0.3339932977743659,0.44835108480841457,0.29023884143821466,0.3550725264402335,0.2642358801670752,0.2608893098133357,0.3236989272498362,0.31791714089093914,0.34965082146519094,0.2591200222779169,0.3652561402530021,0.5870384741519548,0.7127269997694481,0.5796957572297989,0.6060260155346051,0.672878483169256,0.7168078808092833,0.6314931757995517,0.5569776799719919
16.9,0.3959482046425252,0.36127744284314267,0.3090136524366802,0.3640050282408045,0.3289067245379072,0.40406938996329417,0.38252891825713153,0.40746037716301176,0.332063517825096,0.37509918494916494,0.27337092731829565,0.47543201439350624,0.5054728823630643,0.59287219383515,0.5850140669291548,0.5531025107533296,0.5253405228815569,0.5861678096993319,0.36531540707543964,0.44512746832047356
29.0,0.48190741748483756,0.48360384872638407,0.3838390627761721,0.5063025210084033,0.40714134123518825,0.6086870587231852,0.590794874336447,0.5454269041146489,0.4537597427301505,0.519050003785262,0.24131161236424398,0.18727597316559508,0.14088247995765868,0.3023339356277712,0.22578883828615703,0.2744913895533152,0.20464568934477345,0.24606326502320042,0.2237568185419072,0.20633181320105298
21.5,0.11437088123024458,0.08907759796412232,0.022207925732223896,0.5901251894200302,0.046308745817829344,0.5926728126598384,0.6921543815172042,0.6349090876330803,0.08965807755615526,0.06434026685621483,0.2877717441752528,0.345232848435822,0.310621385640949,0.4021128560373315,0.3643077599456823,0.3296823033139453,0.31552397930955767,0.31207645950728646,0.2187727756275324,0.36247804295472497
11.3,0.7978538416125753,0.778078203231195,0.7692432711364892,0.611538262846122,0.7455270982039204,0.6675772752982305,0.6323438795165671,0.6804046855961388,0.8386911843179914,0.8641550265902771,0.45396825396825397,0.5143028494121258,0.6619476382669909,0.7889967776353954,0.6846898273144841,0.6566872999154261,0.7190315186749687,0.6404103500860332,0.6531993390824109,0.5814392303250477
21.9,0.3260075480457939,0.31235869057906906,0.21828819803412594,0.43404523694723784,0.25606759864733514,0.4705293312480368,0.47030565337064734,0.45092894353365665,0.3230801353730315,0.415881818737585,0.25471595655806173,0.24858087281552055,0.2912917690836534,0.383611514725831,0.37547798308422986,0.48232510597672396,0.30949248698065346,0.3743400719254324,0.24369751703220843,0.29441612825490937
11.0,0.77562019492687,0.7796907346443289,0.6954634249909046,0.634098618955779,0.6680209725588397,0.7102236116908918,0.657666874315224,0.6628370784618886,0.6346788195730604,0.7621588473291413,0.44851712614870504,0.5368484916107616,0.6658419190426867,0.757591680115526,0.7122989457337408,0.6842006042964892,0.6925502112076158,0.7208852862746378,0.6693676769048538,0.5725882108664451
9.8,0.45977403869672395,0.3544321334358388,0.3755812394487814,0.28138345502135276,0.2844421588083883,0.30593087520943857,0.29580127864241734,0.3111335836341974,0.5057361666509764,0.639123580407991,0.33507101086048446,0.5329897674072628,0.6818346629953491,0.8826991369496018,0.7714403223604787,0.7944388811348457,0.8359852110758854,0.8904450080324886,0.692214602053673,0.38575137425717343
19.1,0.7300894541567577,0.717676410368804,0.7994223791279781,0.6060579969692794,0.887233576851149,0.7698191330601236,0.7136186342513039,0.7817562652168136,0.7356592414523949,0.6877206419677533,0.2986963937621832,0.4497953248999289,0.489615972828787,0.601548718828582,0.5263225306644874,0.5118870342601864,0.5209288744083114,0.6102028916959559,0.49686290486860885,0.5381063668232267
9.6,0.07306886308053975,0.059180470654767225,0.039268048162812125,0.5148135073701611,0.05014945709121177,0.4092470925996852,0.5333478518503512,0.5607872990704935,0.02671741369764094,0.03127133169315874,0.24455931495405175,0.377749340994993,0.4939523919304616,0.5219024283010472,0.5398828908204201,0.4419942821860521,0.5073356225135903,0.5283143190325132,0.6451664742762726,0.5612743649317757
15.8,0.27123848780210646,0.16847887186393865,0.23333863228111876,0.09438714010194241,0.12434377592546642,0.12675885383050217,0.12145366531056004,0.1396444586586907,0.23093265107343555,0.31465852977892483,0.4464216095795042,0.5441498486729244,0.6800855919187723,0.6306344465950704,0.6827060977966244,0.6257374267761802,0.6451518850609035,0.7555693281251272,0.559453158597587,0.4747359471121275
7.7,0.16873051422543203,0.05370183839936951,0.1302396013484222,0.0,0.0333964914008118,0.0,0.0,0.0,0.10973107067284646,0.23668213397546578,0.4174175020885548,0.5640187915219648,0.6857657435337945,0.7329887565747497,0.6758738426028519,0.6425077785445346,0.6497027285740631,0.7675675014474788,0.7167289106176864,0.6503422949905353
21.4,0.5462513023432608,0.5132766978990532,0.5965900381915438,0.42065883730541387,0.5299735813884174,0.43302242513859385,0.4232482938933718,0.479953783679693,0.5922807191903149,0.5638681385792312,0.32928306878306884,0.4218747820750639,0.4489783195280106,0.5117704775640852,0.4890196405177196,0.47278849795829414,0.4469620353212902,0.4624325801006304,0.35801724723297346,0.4213724839385824
22.2,0.5400453271665538,0.41671218471888016,0.4384893517822068,0.3790122606419616,0.37689732001780313,0.3949359662525324,0.4001151352163511,0.4788141414732917,0.7540682231024515,0.7179362181780631,0.31250812215724494,0.4245944852787349,0.5355101475345785,0.6427160798317149,0.591023756889427,0.6319723690878305,0.5940036357568785,0.6522902786498894,0.545539183510257,0.4594239865658498
12.3,0.37277568582482357,0.3020515487682872,0.3791909253563186,0.2817515325802451,0.30437087978434,0.3132764332791233,0.32003659052162714,0.37493778139139955,0.42501337477709655,0.45784279347895973,0.34539125591757175,0.4736049317284763,0.44564296220772603,0.4799285825348911,0.45843829608448305,0.46282123789115404,0.4389254318559046,0.45454916127769573,0.556800434575949,0.5392453293443122
9.6,0.4386942324386095,0.43717543546865045,0.49093826583576317,0.35948477751756436,0.4601182750130231,0.3857287315749374,0.37742573187675466,0.4349086371816153,0.37869458984282844,0.3991538118221174,0.24455931495405175,0.377749340994993,0.4939523919304616,0.5219024283010472,0.5398828908204201,0.4419942821860521,0.5073356225135903,0.5283143190325132,0.6451664742762726,0.5612743649317757
24.9,0.821211704119765,0.7408934559614264,0.8246937368215346,0.6470631285301005,0.7703789550577571,0.7133810808276562,0.7229760837578553,0.7714589447273531,0.8768312389203621,0.8123682087411993,0.23111876914508483,0.2391316475822537,0.22573623878283477,0.3212588489920969,0.2913724607287165,0.3595719768312673,0.2994651748939572,0.3123390444192533,0.24618576612872967,0.26678397298620493
9.9,0.23012333255245912,0.16207757638799777,0.29553867716213966,0.14125353010056482,0.18993458216880105,0.1349108650563301,0.1360131814628925,0.19139457521300726,0.3766476277920916,0.41105758951352567,0.33507101086048446,0.5329897674072628,0.6818346629953491,0.8826991369496018,0.7714403223604787,0.7944388811348457,0.8359852110758854,0.8904450080324886,0.692214602053673,0.38575137425717343
13.6,0.10075267768458943,0.12517275094452326,0.0699112586281273,0.5388956812233089,0.16606402604738058,0.5001904049570352,0.5660482791336834,0.6172085973166607,0.08259400696012689,0.07251073098000904,0.38437621832358676,0.47474162819565136,0.574180204108802,0.7026738656043408,0.6102973112398931,0.5902164156259242,0.679259499951699,0.6443638024252407,0.5988909259636492,0.5624156008311472
21.9,0.6747932278454283,0.6261368630358969,0.6367802455226559,0.5165204401432704,0.626669957627767,0.5584627964022895,0.5287342433694149,0.5868346550330069,0.7073619286485561,0.6927856075155345,0.25471595655806173,0.24858087281552055,0.2912917690836534,0.383611514725831,0.37547798308422986,0.48232510597672396,0.30949248698065346,0.3743400719254324,0.24369751703220843,0.29441612825490937
9.7,0.09075779134736658,0.023792219649490187,0.018956718976883433,0.5979990356798456,0.00605878357295922,0.44805799245651917,0.6656255298233732,0.6578821123470999,0.06367214506350485,0.05578779219767238,0.29851248491599375,0.3994197966498836,0.4947100341047215,0.5812337921136961,0.5225753382888163,0.4859207911545109,0.49226743011706464,0.5304378317988696,0.4226869770565025,0.3350989904684827
18.8,0.15074837831867752,0.14887412375383682,0.051516441496949186,0.4849174300867888,0.1047776372540345,0.5086485950082462,0.533326146426238,0.47937945806184246,0.08795531513755792,0.0941548270325352,0.3204660957950432,0.4210030823302977,0.48517889555253224,0.5745312558643283,0.534904952941823,0.5008172011767695,0.49536265357560016,0.5567285344989275,0.4947964056947556,0.4751201480423939
28.9,0.14453024945741397,0.10061401108104331,0.06772837664778605,0.5080051487808237,0.055762829924948853,0.45283656912410714,0.5701988385668728,0.5305529967409837,0.07250736211100597,0.08912312110842605,0.03740740740740739,0.09815339126068712,0.11186694937543229,0.22971545609059074,0.20635041633501094,0.2241466084854018,0.19970316767513552,0.22115847244081643,0.1444059663656323,0.18459831679071725
4.0,0.3541433277942916,0.28538285697414156,0.29166582203572766,0.32039967626394816,0.18660148612174654,0.30728681000756425,0.31800351579636355,0.3217845085236679,0.3508942010112175,0.4111652873425592,0.5916527429685323,0.7363910235847084,0.9009426150993756,0.9585864489113127,0.9604175936775934,0.9324602684570722,0.9336570971906315,0.9169024766160794,0.9550711844458024,0.9294206977452635
14.3,0.28444802370454636,0.29558268595496495,0.20434307450640657,0.47037944276071075,0.21772701477672585,0.39921973606838507,0.4019239205591124,0.425917625940599,0.31077784785874785,0.3428468527368394,0.39048116322552423,0.468427533358704,0.5876888094550032,0.7025582066893745,0.6225415796848675,0.6002229606475937,0.6244258126192632,0.6426876392870828,0.6279286183136255,0.5918714385093393
10.1,0.5540721983554243,0.5085924077024493,0.5396174586459801,0.3946609381457501,0.49038890777569405,0.4417703915781141,0.4290364069902076,0.4371608945065192,0.7263134236260907,0.8559193102524214,0.38877749930381506,0.496994379280046,0.5797196507486047,0.7158260459280785,0.6020326579670938,0.6304123363651928,0.6481131826923923,0.6659218606016619,0.6283243928385507,0.546520139858232
17.1,0.34156654309407897,0.22873417419654482,0.205831047495287,0.24405264154842263,0.1541553595319562,0.2966306933884237,0.31866914880249964,0.3322530005698212,0.2913134726346476,0.3049467196666688,0.38836118072960174,0.5071284118328012,0.5663106830793607,0.6529400725970329,0.5931181072490332,0.5811208368140051,0.574239872133768,0.6339938186533145,0.6227038772322944,0.5984541027657921
29.5,0.6685834546422974,0.608978166097549,0.6167864975697745,0.5672290432566469,0.5373749174210485,0.5447038854366315,0.5379325197658033,0.5576926975060755,0.5873525098877614,0.6377551844626242,0.24131161236424398,0.18727597316559508,0.14088247995765868,0.3023339356277712,0.22578883828615703,0.2744913895533152,0.20464568934477345,0.24606326502320042,0.2237568185419072,0.20633181320105298
22.0,0.12429208585484308,0.07600019532070637,0.0033205554008547272,0.7736581312853009,0.04131908107672977,0.5757236276832678,0.7837995055504386,0.7641886580825633,0.12818108274262827,0.09886692381107137,0.2324592731829574,0.2884297549477677,0.2848886103651944,0.41490222991919956,0.3765775436145715,0.41939153535238227,0.36201336623664027,0.41338408344002553,0.3149668409497295,0.34163987869253454
30.5,0.20503053157481674,0.1747881849142008,0.09090220454009579,0.4219029825044771,0.11561152998422602,0.4504472807903131,0.46472012423220077,0.44136811118943964,0.1686074435107998,0.19115129295995126,0.24131161236424398,0.18727597316559508,0.14088247995765868,0.3023339356277712,0.22578883828615703,0.2744913895533152,0.20464568934477345,0.24606326502320042,0.2237568185419072,0.20633181320105298
10.0,0.4913774165702728,0.37205358146633616,0.29376050676433796,0.5583542843366854,0.3123244053816529,0.5311390699763505,0.5559021992176882,0.5440417658598331,0.4485260847474202,0.5212578092804486,0.38877749930381506,0.496994379280046,0.5797196507486047,0.7158260459280785,0.6020326579670938,0.6304123363651928,0.6481131826923923,0.6659218606016619,0.6283243928385507,0.546520139858232
12.3,0.633044561788269,0.619823007643626,0.681853308766131,0.5261614891858383,0.6821650088782769,0.5798679767839905,0.5710549969624464,0.5950171058943827,0.83284890844267,0.928266910697277,0.34539125591757175,0.4736049317284763,0.44564296220772603,0.4799285825348911,0.45843829608448305,0.46282123789115404,0.4389254318559046,0.45454916127769573,0.556800434575949,0.5392453293443122
9.1,0.4610684061020005,0.4167632860664794,0.41452317116063675,0.4243396128943381,0.4007179794918127,0.4532575650090091,0.45223468193956773,0.4600213063542936,0.6716973760362747,0.7466408571986971,0.3174622319688109,0.4624802995857684,0.593000035717417,0.6982411036464726,0.6159905617730534,0.5929339338248647,0.61274359131985,0.6760379035612059,0.7078189719562706,0.5884344153098386
5.0,0.7253191329682975,0.6003363604257537,0.5508661645824731,0.476707793773247,0.5299735813884174,0.5464726149011221,0.5204403596444073,0.5387376998596844,0.6716061973257741,0.7684940137428764,0.5388579086605401,0.7272625838575155,0.8828760962811677,0.9571253934126502,0.8600318389474,0.8203428612937205,0.8539470795387685,0.8777618305919574,0.9145741382042054,0.8102092872049722
14.6,0.7754378896585211,0.710698237457742,0.6992722659829956,0.5233718487394957,0.6665872755565638,0.5832714824768666,0.556620889927212,0.5830531149844933,0.7929718994052641,0.8800626294551661,0.3666597048175995,0.44893234215261035,0.6178203933461699,0.7140459709719102,0.6249013896743245,0.59876200507443,0.6712977193090306,0.6610289740432367,0.6038794957108258,0.554249626029272
12.9,0.4086845064525432,0.36901078011317245,0.48395361251319846,0.31263560752169717,0.37815471553256025,0.30003693282081184,0.3042205714845232,0.3449624886542537,0.767911430824194,0.7755798973766391,0.21089529379003064,0.3267967475139124,0.40246385235069315,0.5103399835932851,0.46544782826823416,0.5065765237559083,0.489183184185336,0.5059636132336269,0.48046897987822823,0.49398236767801684
12.5,0.4662595486182325,0.43332580061616865,0.3014101958156806,0.5632017151122743,0.3458516259986814,0.6267242720256709,0.593855339136399,0.5575237782067077,0.3976711589657508,0.48775428170141033,0.34539125591757175,0.4736049317284763,0.44564296220772603,0.4799285825348911,0.45843829608448305,0.46282123789115404,0.4389254318559046,0.45454916127769573,0.556800434575949,0.5392453293443122
33.7,0.36024523704698286,0.31749153704904476,0.4054758401766221,0.2939992595398815,0.3472853230009573,0.279547555175748,0.2765389205989056,0.34780033288363266,0.33311435246361465,0.3501671375279103,0.24552353104984675,0.20346169402641612,0.14959752965357365,0.2856484137494706,0.24357858423050271,0.2096185875650518,0.19970316767513552,0.18641897787599793,0.13625766732305733,0.0
29.6,0.2685259373301333,0.2551206389258269,0.16079603709832463,0.3843138689902189,0.21886798478085728,0.4376123737798296,0.4291401106831926,0.40937479588918,0.2885370808999066,0.34547594679853944,0.24131161236424398,0.18727597316559508,0.14088247995765868,0.3023339356277712,0.22578883828615703,0.2744913895533152,0.20464568934477345,0.24606326502320042,0.2237568185419072,0.20633181320105298
12.8,0.2223624453577939,0.22500320802904375,0.07229969710645442,0.7980954676952748,0.15691963379852536,0.7784796198352486,0.88719691088404,0.8561415678864143,0.227896400013768,0.15706429655420795,0.21089529379003064,0.3267967475139124,0.40246385235069315,0.5103399835932851,0.46544782826823416,0.5065765237559083,0.489183184185336,0.5059636132336269,0.48046897987822823,0.49398236767801684
5.1,0.5753639344879943,0.5473045174726863,0.547263591356527,0.4934714664554345,0.5220766053248374,0.5526672686361074,0.5349275243830294,0.5500305180867525,0.7010933923016448,0.7535271830904272,0.6072368421052632,0.8277068020474483,1.0000000000000002,0.9823976322858414,0.9757369847665884,0.9497849334045896,0.9143691434894488,0.9609873845074901,0.7019804893506256,0.6141213165588328
5.8,0.6893214385222579,0.5979856984361852,0.6336364402593425,0.48002049180327866,0.6017282868085905,0.5238700566130117,0.5103039265835734,0.5363030096914634,0.7189758168985609,0.786897672174777,0.4677304372041215,0.6494260728880461,0.8971085127592355,0.8927065181841087,0.8650071176711476,0.8172509871271356,0.8201245290640999,0.8428554885954966,0.7591308481021257,0.6576819725648708
10.7,0.47845729028133654,0.40679852328461297,0.4805181873046457,0.3313020905083345,0.41131602740190826,0.32703261050526894,0.3176948164311989,0.3774715708819165,0.41606874327699483,0.40137112006692466,0.22186020607073237,0.573843428778644,0.6855146392703255,0.767121157692122,0.6775526556979483,0.6553175150857931,0.6918476494919601,0.6991934891989529,0.6351146420406963,0.5842582193991916
26.1,0.17649292063066685,0.21062442440009851,0.08126132027729499,0.6173866062818569,0.16134712964546105,0.6026700980565027,0.659564893068228,0.6145892220477975,0.21368163904673568,0.21445520261287604,0.17802283486494014,0.23662812591528481,0.24103086958921738,0.37739465655812876,0.326564159201828,0.34495488530646345,0.3246875795870694,0.3712159638578778,0.2739480772277678,0.26395626929529814
16.9,0.0,0.0,0.0,0.552421993387519,0.0,0.41240729547596194,0.5838949611822607,0.6005509021416715,0.0,0.0,0.27337092731829565,0.47543201439350624,0.5054728823630643,0.59287219383515,0.5850140669291548,0.5531025107533296,0.5253405228815569,0.5861678096993319,0.36531540707543964,0.44512746832047356
6.4,0.5363901065361605,0.5751604298418243,0.5533235960722349,0.4876704780272765,0.6806614565696254,0.6298516700277994,0.6034033140323878,0.601125227759522,0.7404461237536726,0.867005851476458,0.47721498189919237,0.701832661543397,0.8484237254564526,0.9033826785838752,0.8519400307398302,0.8400537536774055,0.8301634334191048,0.844839064806282,0.7853846676173015,0.7086256518912233
21.1,0.803505304931388,0.6952429187727046,0.6200796691465031,0.5364030858244937,0.5706759399031474,0.5694961690741343,0.5362515552539305,0.6016973011200476,0.584769872912834,0.6382239867772406,0.2877717441752528,0.345232848435822,0.310621385640949,0.4021128560373315,0.3643077599456823,0.3296823033139453,0.31552397930955767,0.31207645950728646,0.2187727756275324,0.36247804295472497
11.5,0.5091992757619374,0.45417515043668943,0.42370564309488423,0.34376291500206635,0.39773083353347444,0.3970682830721655,0.3730364127783208,0.3907373665256003,0.5177421233561335,0.5934565333145811,0.42836953494848234,0.5641919692045916,0.6740720777470752,0.7399696529390001,0.6746701318408974,0.6403484649589324,0.6276317522767392,0.6698117054156096,0.6349652565582491,0.5901599094286092
27.7,0.6309138689644423,0.5896448229224747,0.5477294720007511,0.5104912866786058,0.5612421470993083,0.5740833839758579,0.5479338968543775,0.5499989864842039,0.7527552496712439,0.8163245201665769,0.1454232804232804,0.2027922286224355,0.21852727349475431,0.3325818057037462,0.29597988969825706,0.2923997696270968,0.26030043295365735,0.2844650851770001,0.22777098752857583,0.27764655333118116
17.2,0.45591372463943824,0.3921892157987197,0.5132756423729471,0.35148178123708496,0.4451492807897242,0.34882324815821136,0.3439029101909137,0.39684548839073963,0.44753451627072693,0.46503954252496293,0.38836118072960174,0.5071284118328012,0.5663106830793607,0.6529400725970329,0.5931181072490332,0.5811208368140051,0.574239872133768,0.6339938186533145,0.6227038772322944,0.5984541027657921
28.4,0.11180493457823523,0.09493154122799943,0.007318593723271871,0.7543867957018874,0.04283261271486327,0.6414372580811392,0.7679955450822865,0.7365264336180939,0.13678607354611558,0.0874474695919931,0.03740740740740739,0.09815339126068712,0.11186694937543229,0.22971545609059074,0.20635041633501094,0.2241466084854018,0.19970316767513552,0.22115847244081643,0.1444059663656323,0.18459831679071725
29.9,0.5483067942438935,0.44957602915275097,0.35713805608278304,0.2973033475685355,0.2682689921609041,0.3667210407455673,0.335893608693167,0.32640163603972083,0.3045503419315617,0.44451043576125415,0.24131161236424398,0.18727597316559508,0.14088247995765868,0.3023339356277712,0.22578883828615703,0.2744913895533152,0.20464568934477345,0.24606326502320042,0.2237568185419072,0.20633181320105298
10.8,0.28274119062963077,0.25706532909835644,0.32630458138490315,0.32183969899435183,0.2947940499245895,0.31219113869272036,0.3217151433197095,0.37207065781679693,0.21525675127063235,0.2167010191065451,0.2591200222779169,0.3652561402530021,0.5870384741519548,0.7127269997694481,0.5796957572297989,0.6060260155346051,0.672878483169256,0.7168078808092833,0.6314931757995517,0.5569776799719919
10.1,0.3075878794950023,0.31374410489176163,0.22585395744269224,0.4493279893924782,0.25940734758071116,0.507232517940849,0.49160108613942255,0.473627192854038,0.2839029229387172,0.3675286610847516,0.38877749930381506,0.496994379280046,0.5797196507486047,0.7158260459280785,0.6020326579670938,0.6304123363651928,0.6481131826923923,0.6659218606016619,0.6283243928385507,0.546520139858232
14.4,0.404034962504364,0.34286846626686485,0.26398290964867266,0.29430276208844186,0.2422362479850071,0.34280902123104123,0.32316217159391847,0.29819661755994953,0.2658609355984253,0.3652606715086343,0.39716130604288497,0.4925190727904156,0.61106493101668,0.6950509090714121,0.6243044094105719,0.6085580420378662,0.6170748842968676,0.6263433012305608,0.6306002580294696,0.598200848424776
10.0,0.18372436294183583,0.1734839649649161,0.14677729731613628,0.40998674059787843,0.09655433711638628,0.4165215734420487,0.5169120223691277,0.4928457046074428,0.17844334690604421,0.16637825821568136,0.38877749930381506,0.496994379280046,0.5797196507486047,0.7158260459280785,0.6020326579670938,0.6304123363651928,0.6481131826923923,0.6659218606016619,0.6283243928385507,0.546520139858232
21.9,0.3773849706929089,0.2695170241300563,0.3310807470733982,0.20849548835927809,0.2589782364129766,0.2279482218801403,0.2220679529300996,0.2404982894105618,0.3631235455571008,0.456043606217459,0.25471595655806173,0.24858087281552055,0.2912917690836534,0.383611514725831,0.37547798308422986,0.48232510597672396,0.30949248698065346,0.3743400719254324,0.24369751703220843,0.29441612825490937
24.7,0.3235281963962503,0.20835949911594667,0.19364346758875475,0.3507520836203333,0.1262731129586916,0.3811825227658992,0.3992252128277126,0.39123286313707917,0.18376362466374999,0.19208256242277033,0.23111876914508506,0.23913164758225358,0.225736238782837,0.3212588489920951,0.2913724607287149,0.3595719768312655,0.2994651748939572,0.31233904441925486,0.2461857661287279,0.2667839729862036
47.6,0.5830997547082615,0.5560598816947023,0.6381494367289631,0.4347512570602011,0.5800465302869324,0.46989510368117166,0.4528327869595741,0.49543805278840725,0.7230423873868843,0.8214243291296336,0.023086883876357545,0.09352989581444648,0.10058024567088686,0.12541485933654695,0.05718778419717463,0.1088978939558245,0.07622970255293371,0.04684938879692058,0.10712749824585233,0.04551303327771117
27.8,0.38258294965670403,0.3321701152505726,0.26214677089590266,0.35549834687973547,0.25075526891964445,0.37737989110422027,0.3644193594054065,0.35169673805571644,0.3277279701407959,0.4111177735944562,0.1454232804232804,0.2027922286224355,0.21852727349475431,0.3325818057037462,0.29597988969825706,0.2923997696270968,0.26030043295365735,0.2844650851770001,0.22777098752857583,0.27764655333118116
21.3,0.009948398493793864,0.01577896055316641,0.007051868163601621,0.5854133661661386,0.022358355060551255,0.440130147870704,0.593274116112925,0.6484226315825037,0.018538683365743575,0.004156185925730943,0.32928306878306884,0.4218747820750639,0.4489783195280106,0.5117704775640854,0.4890196405177196,0.47278849795829414,0.44696203532129,0.4624325801006304,0.35801724723297323,0.4213724839385824
10.6,0.20816314376927694,0.15757668325000027,0.1799568900368757,0.20007275451164072,0.14900269907598068,0.24679188833876942,0.2581375443785484,0.26840826218077063,0.19458653760016267,0.22191802864825605,0.22186020607073237,0.573843428778644,0.6855146392703255,0.767121157692122,0.6775526556979483,0.6553175150857931,0.6918476494919601,0.6991934891989529,0.6351146420406963,0.5842582193991916
9.9,0.5805535577936567,0.45211974067769467,0.4429525594806889,0.3029041534646645,0.35234151660527163,0.3496433700119164,0.3253327140052319,0.3229714481338922,0.6052736854366401,0.7957352293219376,0.33507101086048446,0.5329897674072628,0.6818346629953491,0.8826991369496018,0.7714403223604787,0.7944388811348457,0.8359852110758854,0.8904450080324886,0.692214602053673,0.38575137425717343
